client,default_proba
270408,45.65
152666,26.56
271949,11.01
314806,42.41
207047,63.06
361186,25.95
138870,29.42
402647,43.26
375925,34.57
381519,17.96
121476,37.16
285614,57.65
410085,40.85
119373,32.7
201017,73.82
153408,18.23
301576,37.03
389025,56.94
312486,75.22
298476,47.84
157856,41.64
192293,44.51
414185,55.73
108347,31.95
356533,18.21
410882,24.68
387881,73.92
324095,36.34
274624,53.33
226009,3.77
312873,24.47
316773,64.34
400550,65.14
396551,16.86
445552,68.34
227719,14.04
223876,22.56
304117,66.97
235447,37.92
231026,43.25
100700,50.24
264959,65.32
143598,43.73
293253,60.91
384160,71.17
371866,33.5
423779,43.66
241912,41.69
448581,82.38
330859,47.7
168236,29.83
269765,54.67
173604,34.08
110093,38.14
212114,79.32
398710,18.02
217194,50.1
412141,59.44
334079,59.77
387171,12.59
180060,44.67
169526,84.96
159311,77.56
247874,51.54
260152,16.63
369586,61.15
443426,34.45
307299,44.49
234160,9.23
156598,87.21
221363,27.27
312467,50.7
421834,38.12
455504,42.53
240793,38.95
242606,6.58
147994,17.5
247382,26.94
327763,44.43
246514,29.62
213349,31.66
193599,26.23
107786,46.99
396583,29.07
216173,27.46
156694,51.15
174431,7.19
140090,68.43
360681,37.67
114877,64.92
331648,26.87
241611,54.71
345440,19.75
222217,21.73
281167,26.39
204968,64.85
378956,63.21
308839,30.53
139945,49.48
191165,71.15
281817,78.91
234125,30.45
222100,23.34
328603,51.36
259715,19.27
134221,28.51
351521,43.82
233350,19.44
257607,53.97
290550,20.59
141166,32.63
405152,18.11
110551,12.5
377005,44.25
175063,33.37
238948,73.61
429715,23.89
253135,62.53
145139,30.2
304648,20.25
183510,23.16
326764,31.41
111643,27.88
162302,84.92
268341,17.06
353197,44.3
158576,63.77
421711,55.27
436685,18.98
381566,29.76
259738,21.05
144198,35.86
319340,30.41
454491,27.71
398948,78.84
392477,80.65
305740,21.66
238983,52.35
129241,34.08
317773,23.05
198882,23.3
260534,21.06
355392,70.4
267163,42.53
369750,13.86
438489,77.25
441712,84.2
200380,47.98
323554,81.6
231088,69.17
186845,51.24
348859,51.33
188030,60.15
205737,26.26
332797,8.48
145069,40.33
212496,61.82
246697,54.81
198860,59.93
363266,59.99
225605,23.25
177971,7.44
318106,26.27
451863,53.94
161280,48.82
292413,83.9
447385,59.6
377801,46.39
393131,41.73
399869,51.65
187896,54.33
169377,44.7
112230,55.05
340634,75.54
221617,16.16
387513,13.07
134520,37.56
428491,36.98
209151,13.3
386269,80.25
264377,26.47
245493,30.55
338203,69.78
130912,54.42
450178,31.24
359829,45.26
174457,13.44
236690,20.61
187725,55.92
203400,72.1
341395,32.82
370997,48.15
206204,51.55
353836,57.46
347942,46.46
448089,28.85
313176,18.82
246783,52.06
360403,85.06
100272,73.58
202995,25.14
129763,14.02
424432,33.79
306774,43.55
250402,65.85
286191,55.41
266392,85.85
305206,84.1
320845,14.14
146637,40.93
315735,35.94
116840,74.66
159871,21.78
174679,36.71
210589,66.94
414036,21.58
173807,54.78
369360,73.21
284456,37.76
236349,56.41
436466,13.22
354169,50.15
296829,60.46
430230,19.37
303126,47.3
242640,48.17
304837,12.77
315547,8.38
303617,87.69
133799,15.87
438928,68.37
185530,40.74
264363,26.18
322734,60.24
160552,44.82
288113,64.75
340213,37.63
133416,34.64
422031,47.67
167165,43.55
257425,32.67
184021,39.99
456243,36.04
257866,68.32
361755,84.13
422330,35.93
453429,13.5
456024,22.73
126427,42.88
313032,38.17
155462,42.85
394504,19.29
387269,21.06
225922,30.62
289595,85.86
293269,29.0
134184,43.52
425915,6.39
411802,28.41
128024,47.32
203632,92.92
253654,15.11
362960,87.41
221842,56.09
388702,41.51
186199,12.4
432597,37.4
240881,44.9
232191,39.53
218230,60.45
116282,19.16
355643,15.83
364784,45.93
331085,15.72
370396,37.34
327246,10.11
184907,53.9
265375,49.34
212076,40.25
260005,51.76
296366,31.49
376150,88.83
304915,85.9
147052,10.16
275433,28.19
400969,57.6
321269,51.95
224890,23.77
122290,54.51
132547,77.1
212704,69.6
427231,21.98
215770,36.37
117685,65.94
263292,23.92
140653,92.45
262821,41.05
174736,76.53
264004,44.39
149027,40.59
347906,32.28
370025,31.89
241234,11.03
334644,18.68
346095,18.36
140433,80.36
299131,86.16
304258,25.53
272339,48.12
158412,47.84
111699,77.92
348193,59.53
277187,72.75
348415,62.92
360161,77.1
405986,8.44
132234,32.52
433387,34.91
390399,73.44
331142,31.72
183322,49.92
238849,27.21
160828,57.27
348137,29.48
258123,22.93
432160,62.57
112324,15.63
297801,67.52
113120,54.15
116533,60.51
363942,78.84
455520,61.14
360330,34.57
382206,32.19
420037,29.15
422798,21.25
100159,18.5
428656,21.1
343701,70.16
455040,70.89
392873,48.47
157053,28.52
440899,32.36
127978,23.95
299141,42.69
211091,30.79
372300,40.87
305561,10.18
295642,47.39
119268,61.09
287935,30.88
444112,12.58
108828,29.66
303161,41.74
355853,31.9
426880,51.59
192464,14.81
121954,45.57
117635,68.18
379410,58.56
231858,9.15
262117,31.28
265140,21.22
422782,23.1
187215,19.62
285231,16.38
255530,13.21
356334,30.04
306648,37.22
369099,34.7
287432,63.63
319124,29.93
331233,39.42
313542,43.99
201034,12.32
412914,80.66
189738,24.14
291522,39.12
310037,33.89
204779,21.78
176423,8.95
169846,31.51
372271,10.56
108917,46.05
324724,47.93
390800,62.19
195156,62.26
220038,25.25
312609,15.71
310472,16.55
163927,24.48
297009,39.94
355196,41.01
289544,10.96
302666,31.21
438906,18.73
419026,9.37
329525,23.16
154714,17.59
365639,92.28
418089,29.93
169045,32.73
273753,80.51
432031,21.31
185744,19.7
367583,31.54
215862,12.8
227616,20.0
363463,78.27
289383,39.65
353083,20.48
447400,46.19
161785,26.08
106723,82.88
255705,60.05
361407,19.97
270370,55.5
445816,85.39
232890,11.83
305356,46.04
386563,38.61
337194,21.82
301808,51.99
350856,53.03
108537,14.89
339417,81.02
176394,13.92
429362,40.51
301443,55.47
271597,26.26
425576,16.49
411895,21.92
422192,17.77
214940,42.48
288542,72.63
422572,39.4
175297,32.11
206214,44.08
356724,62.42
325988,49.42
172250,25.46
239708,63.02
382387,17.95
285919,32.66
208430,87.33
188951,56.88
155129,68.0
161497,20.19
144093,23.49
406372,34.6
452254,57.63
214799,58.77
252297,33.94
158179,20.32
300804,45.89
151692,81.5
298317,25.16
304639,12.24
395265,42.26
285785,27.31
131156,50.86
136528,32.47
413334,17.13
290531,78.84
284954,37.03
397273,60.78
391893,16.12
201086,54.52
283612,30.81
340232,24.91
296305,9.83
230489,59.54
127161,31.48
405915,14.77
111666,48.72
126102,63.66
315078,18.94
350440,24.72
239968,39.49
212647,41.64
449750,62.18
155243,16.84
282669,76.57
176805,21.39
260020,36.89
418952,38.6
122771,35.15
106734,75.35
215406,35.69
273769,12.85
366064,23.12
251715,35.68
408607,70.87
208239,18.93
346846,32.48
325480,15.33
425806,16.45
188091,59.61
228497,17.92
300622,7.69
160679,29.31
442958,19.96
118862,33.78
410097,66.79
155122,33.41
114358,32.94
366045,40.79
419340,32.64
377126,59.58
131672,6.66
100296,19.07
149588,40.84
128335,38.38
151985,11.44
323230,80.85
277205,12.65
186379,20.75
318687,34.41
252576,61.91
451321,34.1
247643,71.2
275269,17.1
165378,38.33
281566,24.6
423201,25.0
250518,29.55
165999,54.95
155916,20.56
290909,67.37
338898,36.22
285229,55.31
440063,59.57
368068,40.31
138205,76.08
260338,18.71
448681,41.08
404614,25.61
255985,20.57
266276,75.12
384055,63.54
161129,86.01
209740,58.94
324920,22.21
430762,27.74
300693,25.75
159967,12.69
141984,25.21
178514,46.32
438961,12.53
436923,45.62
154783,78.55
335941,13.3
146926,42.38
268103,29.99
393170,46.5
351706,46.64
343154,81.09
176582,42.98
302645,29.83
348848,36.86
378795,16.09
308979,20.12
370693,37.58
297820,17.94
368280,34.96
240282,23.26
320309,25.77
187436,15.83
339067,39.26
214206,20.74
223074,33.04
431788,23.19
307407,17.33
385536,75.6
362981,47.17
140911,23.68
305952,73.31
355838,12.7
326861,14.38
189100,32.23
326798,54.6
230981,48.23
216083,43.51
159356,75.79
274498,19.04
432548,27.63
308396,56.39
416988,14.96
368412,14.47
294206,6.17
206847,91.27
121746,77.35
237693,57.0
275718,65.13
248183,59.36
162453,53.64
289780,9.29
303029,65.85
118721,74.25
283564,50.95
247647,78.5
193175,38.02
419881,25.43
318664,50.42
291809,51.74
387903,32.68
361222,20.75
163689,14.04
217942,85.26
181011,9.95
185324,36.87
272436,35.03
399248,40.42
358964,36.86
335592,7.86
267665,23.88
341030,35.49
213773,44.85
395435,54.46
403743,62.36
203304,20.89
147883,40.2
328421,54.33
251178,26.54
436704,34.57
153976,64.32
117191,52.98
367027,40.18
335168,21.98
266068,26.42
409532,51.52
450539,64.17
423493,51.09
192181,50.86
121574,70.4
455423,65.27
211147,32.65
102197,74.86
164517,85.15
265175,17.36
245086,43.43
289201,73.67
134464,86.41
434455,11.65
255313,15.49
235629,58.76
144094,38.26
202164,54.28
135356,13.1
203473,74.9
263392,42.95
147412,29.07
103688,25.12
357574,47.66
183016,28.26
309273,74.13
301473,65.53
235092,37.46
159549,39.63
365858,58.19
194344,19.86
423640,13.72
276773,9.99
157733,67.53
138640,31.2
430515,42.68
273246,30.85
236697,48.51
263333,51.11
268955,32.17
233351,54.03
228234,65.22
244028,41.33
117025,38.46
403442,78.44
350656,34.53
298716,23.85
181182,63.15
220983,22.19
342187,89.57
194785,46.47
315234,27.09
159588,28.84
208097,36.18
313826,57.55
434196,30.57
383139,18.38
437373,16.04
429280,14.1
296562,45.16
232320,47.02
347416,43.3
127521,9.84
408143,37.17
401351,33.66
406498,58.61
328719,35.9
322414,72.29
282238,11.75
357614,53.32
130640,25.23
233982,40.22
165470,63.8
376161,58.6
190254,27.23
225702,35.89
348786,29.89
229010,43.18
301624,49.57
179685,14.04
399347,25.08
361346,25.19
138641,34.47
134372,10.48
392088,60.12
300568,45.97
330645,24.8
421242,34.13
392852,33.47
261934,32.15
164663,41.04
366862,19.18
450430,26.34
199314,64.02
234765,56.78
420793,45.6
417582,32.87
364712,59.85
397809,52.29
358915,58.67
359453,73.82
233623,24.87
170245,27.06
392385,34.43
371667,70.5
334978,73.77
172836,22.77
232936,31.86
144443,21.56
115764,13.3
401850,45.19
143325,17.3
111400,35.53
237905,25.77
279268,59.85
304922,13.41
236924,21.85
239012,66.7
188956,26.56
271245,44.66
404902,25.81
310088,26.26
375938,40.18
445328,35.02
308606,51.7
349416,68.24
413184,30.1
416929,33.31
401354,69.8
132059,62.43
404150,64.9
288909,69.42
409897,66.83
435348,31.04
223792,56.48
139765,28.62
214055,25.58
165969,27.97
241687,54.95
263668,42.19
436965,77.89
171461,49.99
339222,56.02
316380,10.3
371850,33.32
309635,19.0
246756,62.0
206741,42.84
375908,49.87
266631,42.72
309033,29.26
267285,19.32
229708,57.61
128445,39.28
276577,12.41
397806,16.88
359450,46.46
411805,52.96
298295,18.42
212583,32.45
266095,51.05
434530,20.38
443427,70.6
252432,27.78
427352,36.52
128359,60.15
248181,13.88
116269,63.07
386032,36.24
282614,37.38
267751,22.48
415277,62.91
148879,27.65
325750,35.87
238633,32.84
156096,33.58
257697,62.84
157070,27.86
385273,42.72
414930,85.66
192900,39.41
227447,54.94
368981,54.26
265002,26.2
156944,39.68
278498,33.65
192522,49.31
163483,58.77
100701,18.71
226702,21.36
209522,38.2
353286,24.45
207285,21.91
268774,57.23
266996,21.2
381903,23.8
173057,31.46
108337,22.0
389514,85.39
304176,20.3
289108,31.65
195002,47.11
222844,44.41
260214,10.0
189330,48.85
192760,23.73
208188,35.12
206552,22.89
142438,43.29
375194,16.76
310820,66.26
314014,52.52
300499,77.52
174203,20.72
391659,41.26
149912,11.42
284972,35.38
422606,40.49
262334,27.58
266690,27.34
291406,41.97
417771,13.93
130074,23.39
429043,33.88
318662,23.65
429801,9.34
418659,85.61
288805,24.21
158620,69.12
333954,25.56
255877,9.78
251451,31.42
114508,78.72
235923,72.56
333918,52.57
433576,59.04
263298,31.81
138043,63.19
244120,32.65
259947,16.1
104415,17.96
235096,68.85
311533,73.72
364174,54.42
267972,53.83
213379,28.13
375819,9.29
147716,18.46
208382,61.38
130991,15.03
265733,27.93
181729,32.24
338587,49.34
404254,27.37
416974,52.56
274898,85.85
274633,86.33
252149,20.42
196129,50.47
160004,27.23
208111,72.54
129418,68.11
375173,50.89
438299,20.15
293324,10.63
214447,38.53
108846,28.96
456020,13.22
175276,29.92
103905,45.51
289620,64.45
379573,31.15
203680,18.53
287663,72.99
192658,80.54
428293,12.54
185860,80.0
225966,40.14
433880,11.62
442953,25.26
389284,71.45
386354,78.28
122145,26.38
125636,29.58
241984,34.38
324646,46.79
456074,25.64
127256,51.75
213103,27.98
439741,41.83
317634,16.53
132891,67.0
431296,27.15
233192,25.79
218824,26.17
233933,34.71
455681,60.22
158650,50.32
277242,42.41
294896,36.79
113243,24.04
337722,34.24
284391,30.11
179896,32.69
214821,62.1
351899,56.78
146437,18.65
432859,21.9
127917,48.31
307266,61.92
100342,75.97
124783,31.14
347920,37.22
407787,82.02
309329,40.4
232571,67.72
360831,68.15
405071,22.98
289306,39.22
170408,70.11
372144,14.35
251996,62.85
385371,17.93
141622,48.71
424863,52.16
411562,35.69
110025,73.55
182092,36.48
123915,11.37
239821,69.96
375159,73.2
261884,39.75
284280,40.53
171155,23.48
445152,47.93
198063,23.84
236085,51.81
126327,43.47
239531,72.47
301546,33.73
235709,56.7
177801,49.64
248988,13.99
317556,62.05
438761,46.26
145846,54.57
148068,14.58
362330,21.06
116340,59.34
165396,89.85
384110,72.73
388728,70.7
375321,53.45
127282,65.74
252490,25.14
375444,24.54
126361,24.95
139315,35.84
451469,34.14
265796,20.17
138614,19.27
146314,55.77
441748,80.13
122776,41.46
418561,28.33
414762,35.5
160330,81.52
418882,65.32
140170,53.99
343708,72.87
364052,56.81
156402,65.33
425596,57.95
344699,60.15
143688,44.95
177604,19.02
295358,59.07
396891,21.4
430322,60.34
403467,71.99
319985,61.99
373696,26.58
127026,66.46
323341,40.75
103997,25.71
260562,39.1
109770,25.97
343466,75.59
204345,56.79
260823,31.83
415388,40.59
226525,11.64
379401,25.78
286722,50.7
276955,14.06
171851,63.61
386228,27.43
226891,19.51
293784,90.74
325983,40.73
353941,13.65
398890,52.34
297396,62.1
250817,38.33
350138,39.39
455903,50.57
156171,10.37
192057,21.39
173742,30.12
188239,62.77
371726,43.03
424604,24.79
443442,88.36
119261,37.73
440674,71.12
375114,15.78
398754,83.51
264597,23.95
129874,50.68
284161,83.77
405230,26.96
396022,76.06
343208,62.12
343621,27.17
451876,29.45
358414,48.93
247526,47.61
443337,76.15
348739,39.57
421020,37.39
295545,20.87
185320,60.67
173430,46.38
165775,51.54
340230,82.8
290123,27.41
451801,42.36
281901,30.83
260531,49.64
384571,38.95
182694,50.22
235389,33.17
399271,50.23
189336,19.66
196300,23.35
301746,55.1
126697,31.98
116716,62.28
131451,14.09
145546,12.69
296275,59.23
450268,20.79
355847,30.19
343900,14.51
306206,48.45
190187,14.98
319036,16.16
235751,20.42
168749,26.73
102071,27.92
433176,14.87
196103,35.18
128824,78.0
438953,77.42
207178,20.55
445745,51.27
314645,25.19
261764,42.01
393966,12.62
246351,21.42
389395,64.51
208850,40.71
130731,20.53
409856,54.23
180433,25.28
266475,25.57
337534,38.8
102507,61.7
373705,14.76
138076,64.21
253632,17.82
293121,24.42
432119,25.25
294203,32.81
212836,40.6
112786,19.19
105581,65.1
236716,60.49
144400,51.22
151618,16.49
142657,17.65
254063,15.28
390893,10.93
401981,49.43
221034,47.16
117277,70.84
322315,17.73
112184,46.46
297499,19.43
129838,30.68
389062,47.81
339138,25.87
443301,70.72
202178,39.7
360433,66.13
145520,23.6
448759,75.66
295345,47.59
334858,90.68
404549,7.1
395182,30.04
264051,69.89
347277,17.9
435989,64.68
427191,27.01
189176,54.41
204884,71.06
215100,48.16
293764,48.29
230731,19.29
177968,14.53
359844,51.11
344838,13.87
270969,40.2
204159,63.35
205977,34.71
268647,21.86
379353,24.83
396782,37.9
282570,14.6
386812,66.81
223104,61.32
144586,41.52
235700,42.13
286798,35.12
126389,9.35
424456,47.47
427451,69.69
254767,38.03
203100,53.81
217380,23.03
179604,27.52
256975,24.88
328316,15.83
430027,47.1
294625,30.56
380756,23.35
226007,14.08
226684,89.33
382627,64.21
291948,87.31
314844,33.49
204243,89.85
440848,76.85
230262,24.7
251787,36.44
200543,7.51
193178,28.69
447376,40.05
219313,10.65
404503,15.15
157274,95.54
343395,66.47
210363,50.62
422904,17.96
244109,73.76
110500,17.78
184418,53.07
331650,30.67
364280,39.35
452928,33.35
111384,89.42
426924,44.85
264203,41.43
330995,36.09
225295,10.94
261315,38.24
440399,21.79
108614,18.62
316088,11.27
295250,10.34
351286,20.07
119298,10.38
180423,57.11
348883,12.67
256934,14.66
415735,44.15
352252,26.04
304010,72.64
244828,25.53
270252,60.43
105905,21.41
229358,27.47
290549,15.08
383163,57.46
362540,46.62
424731,14.01
311516,11.04
369707,26.61
119463,29.56
343516,58.94
423614,26.09
184568,71.55
217259,17.87
258598,31.42
386360,44.93
188047,15.65
302894,35.33
306238,33.28
145137,57.82
315205,45.54
104438,46.31
243281,52.2
110030,57.03
287842,32.93
297876,65.36
124718,52.42
387686,14.05
250628,23.68
306158,64.19
128031,15.56
433325,14.8
317860,45.95
363591,9.6
189757,28.66
185889,80.0
277817,49.44
412989,32.72
197200,53.25
431838,58.11
346508,58.7
217648,34.21
452321,19.75
222811,52.18
393883,74.32
421620,80.95
163620,23.87
126063,31.44
156255,81.06
238773,73.45
287550,16.74
108281,84.02
392657,7.94
272854,41.16
429580,35.76
210732,15.93
446404,41.12
308424,30.47
221109,28.48
151449,44.53
199205,65.91
407628,32.5
232854,80.39
371948,24.18
127025,63.22
408653,22.16
206895,71.6
344615,19.4
383250,16.51
262191,20.71
368536,18.99
193413,21.39
307609,38.54
256400,83.23
249117,8.51
394230,41.42
310169,18.01
420909,29.4
264566,18.82
322025,49.41
146397,48.8
300770,9.22
239377,16.72
244116,34.66
195701,44.01
172363,77.43
408947,34.45
372887,13.8
250021,19.5
274853,16.66
275119,76.84
117309,58.81
318379,24.06
346720,66.29
415312,29.23
224933,44.31
385744,69.78
398256,26.33
357419,40.12
416652,78.14
218875,54.49
122361,36.07
229339,52.21
262564,12.9
396171,37.08
206144,62.5
297101,37.85
420812,58.37
194848,58.1
316675,13.86
341450,53.31
290741,29.22
176418,29.59
295400,66.53
275085,20.72
158460,34.85
375954,49.99
221716,92.89
226002,55.38
273422,63.19
385204,35.76
341263,23.92
428818,32.23
145895,24.76
231543,20.15
334274,75.1
372390,7.7
158098,14.98
323770,23.2
429223,16.21
219046,62.3
405227,68.94
273207,53.07
121660,22.83
423365,34.97
169922,10.86
372054,19.05
450361,42.53
407470,67.17
368631,39.06
339200,34.01
344332,16.62
240381,48.69
300505,18.28
360213,36.08
350373,36.25
130023,29.06
193433,81.98
133615,11.03
401518,23.79
189668,48.52
303539,58.59
428952,61.93
136662,47.76
211045,70.71
270949,30.65
304368,36.95
193256,50.32
202426,50.2
343243,23.41
239926,54.98
127940,6.29
232780,28.6
286346,6.81
130408,25.65
223186,28.6
339482,38.57
131270,29.57
138034,45.37
407936,35.65
123577,36.12
368912,29.85
237679,30.69
389103,13.24
241196,63.11
333762,43.27
185084,28.58
415772,80.56
340591,21.49
398546,8.14
327978,29.49
198241,30.42
185693,35.13
282652,27.56
328069,11.7
235997,18.96
153724,7.45
227865,74.91
354096,11.76
147232,37.38
304236,16.26
280320,36.21
200707,21.0
338406,18.55
436620,28.26
379253,64.12
119857,74.01
334772,48.06
329540,22.39
257877,46.83
194853,17.69
147677,62.73
443191,37.69
109105,18.88
246685,33.83
332564,17.48
129454,38.34
295797,11.92
296611,55.4
223569,54.98
199124,18.94
320338,72.25
432839,11.25
413849,31.64
197514,48.48
230022,19.89
318626,41.09
306308,33.68
454006,69.62
399575,68.37
149766,41.9
144962,19.87
385573,23.73
249060,12.76
102557,22.41
218587,74.57
279037,35.85
299861,28.58
393457,23.61
189765,55.4
401006,38.94
388171,37.0
267048,59.91
322135,43.63
333300,10.45
363130,70.42
312973,29.18
136867,44.07
218914,17.52
227881,55.62
149452,39.43
326975,67.67
331840,52.65
354974,29.53
407902,26.88
323027,12.08
170960,28.47
164600,28.43
363639,34.19
399351,7.85
199407,27.48
150630,37.19
260704,24.85
254788,31.67
411508,24.24
404766,20.06
271510,21.85
433039,47.3
378216,77.17
219871,29.11
133507,39.92
297592,42.38
422673,23.52
455927,64.57
228802,23.56
411605,66.37
453089,24.65
194271,33.17
144220,21.2
229167,30.78
173636,44.02
329370,17.18
389675,50.68
247479,31.28
284039,28.53
137925,37.41
255626,46.76
378100,19.96
407157,31.7
106269,80.6
454706,10.98
204158,20.22
399342,50.69
206005,73.28
246952,16.77
441776,38.0
248911,21.08
330253,50.48
263005,63.26
131942,52.37
344392,13.92
166958,34.0
256643,23.02
106194,25.41
332044,79.48
436160,58.07
323548,41.52
417957,26.16
440891,86.7
155067,8.54
290470,37.1
163615,50.61
327643,27.31
396396,16.21
391346,20.5
207106,28.71
429803,36.69
288074,50.56
400330,39.06
409118,19.96
276003,24.63
136714,36.39
407348,73.22
123783,66.71
370619,20.35
318115,39.98
225810,40.16
425070,64.33
452367,53.6
144281,47.16
278525,32.64
203439,55.76
333606,71.22
114497,21.39
254482,7.48
430307,9.12
119319,11.59
272188,72.08
183331,56.57
340514,47.1
414887,69.12
355461,26.15
209050,52.56
107512,41.74
230550,58.45
198954,84.03
438590,32.49
254361,16.93
223564,48.04
387121,67.65
172042,15.75
321214,40.6
205851,25.06
115425,57.19
164554,24.94
226611,57.2
324388,28.8
403812,37.64
227927,19.08
188934,64.74
387614,66.44
177750,37.59
128381,28.26
372211,27.7
140639,16.42
109941,63.1
221184,58.49
220461,73.42
193760,68.86
252287,36.37
160194,31.27
271985,43.76
171799,48.35
271915,68.47
385325,11.56
176556,29.25
348301,23.87
247338,78.86
105836,50.71
450240,20.94
220262,85.58
306365,9.68
335870,28.02
220427,10.18
198130,15.87
166722,17.98
103757,86.23
274177,22.32
233942,13.87
454185,32.4
230310,51.58
264954,55.46
165461,76.71
192449,38.83
311413,31.18
302479,28.24
263761,21.71
365901,78.47
320445,65.45
329202,44.53
101821,39.92
368248,37.26
206913,58.5
160140,45.86
406183,25.42
374219,71.28
243238,23.84
321829,43.39
408419,14.96
284345,33.06
405608,45.68
265837,20.82
432517,27.75
415765,22.51
320432,25.57
304826,50.61
229790,75.25
268992,83.28
354664,17.02
179428,54.42
185757,64.61
355672,60.11
388478,56.56
334626,27.55
387198,17.37
258985,23.58
269605,41.52
264914,74.08
342984,8.02
296418,44.85
166598,9.5
327896,71.76
100136,39.23
115213,56.98
362632,54.47
425745,48.99
131933,10.13
334493,50.62
212239,35.7
128392,26.4
375826,59.46
402048,48.35
279045,30.86
336228,57.35
125389,78.74
228992,25.56
311963,54.48
377123,12.91
286727,62.5
272546,49.35
425157,20.19
286370,36.37
122189,63.45
226370,32.36
244474,50.34
115920,52.99
306141,65.41
236641,85.11
112008,71.66
195832,16.1
156932,8.98
148684,64.94
365500,33.34
283440,10.84
185303,24.58
114650,46.71
450193,41.68
108030,79.29
109080,59.27
297669,45.59
446294,22.96
110799,20.32
328116,30.9
331182,49.36
315570,48.02
250836,37.66
431333,40.12
206256,46.32
103138,61.17
243312,32.73
168768,64.25
316238,63.86
138471,13.96
274360,85.7
104514,70.4
199322,18.42
424072,34.71
261152,29.48
300569,45.39
439753,36.69
318906,63.34
373378,86.64
110777,29.22
255248,60.16
342616,8.42
215857,58.0
283865,24.69
373697,12.38
438097,49.16
453049,57.37
297956,16.59
276163,12.01
145715,29.31
390866,13.23
299252,80.04
291867,43.81
169057,76.12
236747,80.4
157689,16.42
139359,77.63
127084,38.0
229049,35.17
293422,60.06
216031,48.98
250244,81.49
271170,65.12
335928,55.43
257755,24.85
336847,24.87
351650,42.89
433711,48.32
452696,21.42
213781,12.49
315598,33.65
233459,18.86
162457,43.73
444761,13.41
205040,61.89
132421,63.65
438143,88.0
337139,23.79
247113,55.84
297497,47.94
429261,17.09
163308,82.36
186577,31.4
129469,41.05
273381,47.8
172117,55.1
376490,85.36
238677,31.95
133548,84.18
428104,27.32
203629,10.96
194201,32.12
354779,36.33
444262,71.87
352116,52.66
179151,44.4
450198,69.71
111329,10.28
342338,29.31
136845,20.72
221647,23.05
447363,19.63
217028,27.13
327156,25.03
292527,21.37
290172,24.26
380343,83.21
315703,71.42
307659,52.36
117842,34.07
340120,58.04
255115,54.56
347500,32.74
323699,54.96
441487,17.65
119177,29.9
245047,63.12
193824,84.9
328298,43.94
217284,87.99
114433,25.27
420462,34.32
385437,65.13
237110,50.31
338688,9.94
304695,31.84
173841,70.66
168674,20.95
386151,67.99
281606,31.72
179104,14.73
126908,37.87
318213,45.43
346489,24.01
150679,9.56
391202,38.16
249327,17.28
179616,19.12
182922,10.29
423275,51.37
395532,45.0
315770,87.3
309372,28.47
363854,56.64
399457,91.87
216950,25.81
352213,47.25
110409,22.96
263207,68.27
333746,75.8
218935,43.66
454773,18.17
156722,57.58
176228,49.19
350035,12.68
150837,11.88
120975,30.02
184872,79.31
104629,52.76
448440,64.17
346630,78.43
268901,34.46
423924,33.8
262143,54.21
237425,82.95
454915,61.49
158076,9.79
163739,50.85
394855,39.53
265689,43.15
321084,14.56
235412,23.54
185673,24.35
268148,72.9
375319,40.81
362107,27.15
145208,14.52
323969,35.8
310730,23.16
185882,7.64
309728,57.28
170802,27.86
407671,23.02
334468,51.32
214111,28.21
140646,31.51
324064,75.58
385441,82.62
215413,51.13
407257,50.67
317680,76.29
444465,41.74
243754,15.68
182166,54.63
156661,12.16
202903,25.23
298229,27.61
270516,37.41
149859,55.99
336008,13.64
249513,8.44
307368,35.19
426298,90.98
417477,87.82
455657,43.01
385063,22.41
139144,18.15
231968,18.57
429155,33.28
146441,22.88
210615,13.67
345558,65.48
204045,28.95
182216,56.01
147810,62.58
362478,27.88
175560,16.93
426096,39.72
253107,14.53
297886,58.69
255119,13.4
358371,52.96
177073,80.84
411394,33.99
417836,13.16
389075,43.17
123404,13.72
269728,64.29
404526,42.55
295412,65.73
432823,72.37
343150,47.72
366877,25.72
357987,43.71
345507,41.89
285969,10.45
275512,63.81
201883,7.56
341938,52.51
115461,19.2
229781,83.85
440629,14.94
407652,63.56
362788,24.49
154687,32.93
232921,57.12
107629,49.14
259195,7.63
101744,69.4
358171,21.81
323472,27.87
414846,12.91
334823,27.81
324430,65.29
393203,28.63
332563,25.01
290015,30.08
379013,40.47
392573,69.95
133160,11.72
207626,73.46
375974,63.5
141604,79.88
193611,25.79
357955,70.28
263448,53.49
171816,60.95
367142,23.0
341360,10.45
191756,56.83
316159,11.16
411241,18.33
105060,61.69
337717,28.17
442965,10.28
363193,26.64
327420,26.98
281281,14.63
449464,18.91
107812,9.47
387946,57.76
259435,15.36
102366,47.52
445576,35.47
453732,50.33
262906,75.05
384361,83.87
267109,22.77
264777,12.99
284052,45.06
374161,18.59
175204,73.58
350238,65.8
152396,12.81
276676,84.79
409389,65.43
402301,65.12
336784,29.62
444643,18.3
112194,48.93
454467,65.93
453882,40.91
293375,87.45
264358,20.05
313827,21.29
271990,80.5
400112,59.19
244961,27.19
309311,23.87
417217,21.61
303738,20.87
350473,33.2
374477,14.6
153990,13.8
342118,39.07
356051,19.42
130416,58.58
162712,18.09
426848,30.68
176448,18.04
124330,73.3
445730,46.69
108382,85.89
225330,11.16
347190,18.13
218075,54.9
328623,21.25
334568,33.6
347634,13.6
269500,73.68
222686,40.7
336099,9.55
427103,61.44
114338,36.91
149961,48.12
392421,45.33
